project,article,granularity,timestamp,access,agent,views
de.wikipedia,Dommelspecht,daily,2015082100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015082200,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015082300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015082400,all-access,all-agents,5
de.wikipedia,Dommelspecht,daily,2015082500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015082800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015082900,all-access,all-agents,5
de.wikipedia,Dommelspecht,daily,2015083000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015090100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015090200,all-access,all-agents,5
de.wikipedia,Dommelspecht,daily,2015090400,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015090500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015090600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015090700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015090800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015091000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015091200,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2015091300,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015091400,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015091500,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015091800,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015091900,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015092000,all-access,all-agents,4
de.wikipedia,Dommelspecht,daily,2015092300,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015092500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015092600,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015092700,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015092900,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015100100,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015100200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015100300,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015100400,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015100500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015100600,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015100800,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015100900,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015101000,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015101100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015101400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015101500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015101600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015101700,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015101900,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015102000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015102100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015102400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015102500,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015102600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015102700,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015102800,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015102900,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015103000,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015103100,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015110200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015110300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015110400,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015110600,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015110700,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015110800,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015111000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015111200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015111300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015111400,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015111500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015111700,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015111800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015111900,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015112100,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015112400,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015112500,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015112700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015112800,all-access,all-agents,2
de.wikipedia,Dommelspecht,daily,2015112900,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015113000,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015120200,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015120400,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015120500,all-access,all-agents,5
de.wikipedia,Dommelspecht,daily,2015120600,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015120700,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015120900,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015121100,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015121200,all-access,all-agents,3
de.wikipedia,Dommelspecht,daily,2015121300,all-access,all-agents,1
de.wikipedia,Dommelspecht,daily,2015121500,all-access,all-agents,1
