project,article,granularity,timestamp,access,agent,views
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015080100,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015080300,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015080400,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015080500,all-access,all-agents,7
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015080600,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015080700,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015080800,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015080900,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015081000,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015081300,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015081400,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015081500,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015081700,all-access,all-agents,10
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015081900,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015082000,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015082100,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015082200,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015082300,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015082400,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015082600,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015082700,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015082800,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015082900,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015083000,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015083100,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015090100,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015090200,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015090300,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015090400,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015090500,all-access,all-agents,7
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015090600,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015090700,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015090800,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015090900,all-access,all-agents,2
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015091000,all-access,all-agents,3
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015091100,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015091200,all-access,all-agents,4
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015091300,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015091400,all-access,all-agents,5
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015091500,all-access,all-agents,6
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015091700,all-access,all-agents,1
de.wikipedia,Liste_der_Straßen_in_Selm,daily,2015091800,all-access,all-agents,3
